,الجنسية,الجنس,المنطقة,حكومي/خاص,المدرسة,النسبة
3755,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,82.21
3756,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,91.2
3757,غير محدد الجنسية,بنات,حولي,حكــومى,سلوى الثانوية للبنات,89.73
3758,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,85.02
3759,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,78.41
3760,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,92.8
3761,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,73.51
3762,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,72.02
3763,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,70.42
3764,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,83.84
3765,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,83.59
3766,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,70.75
3767,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,83.9
3768,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,91.54
3769,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,79.66
3770,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,88.64
3771,كويتي,بنات,حولي,حكــومى,سلوى الثانوية للبنات,95.52
3772,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,91.92
3773,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,95.63
3774,بحريني,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,76.23
3775,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,92.75
3776,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,80.69
3777,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,71.89
3778,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,71.95
3779,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,99.22
3780,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,81.14
3781,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,87.91
3782,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,86.03
3783,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,82.54
3784,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,88.44
3785,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,90.16
3786,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,96.09
3787,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,88.1
3788,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,70.49
3789,غير محدد الجنسية,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,75.01
3790,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,92.29
3791,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,88.75
3792,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,91.61
3793,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,73.61
3794,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,81.95
3795,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,83.03
3796,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,84.67
3797,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,96.66
3798,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,87.79
3799,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,80.1
3800,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,80.11
3801,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,96.44
3802,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,76.69
3803,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,93.39
3804,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,91.1
3805,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,79.48
3806,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,86.7
3807,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,87.24
3808,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,88.78
3809,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,81.29
3810,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,87.65
3811,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,79.2
3812,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,81.65
3813,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,78.62
3814,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,89.22
3815,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,77.09
3816,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,77.19
3817,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,69.23
3818,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,75.56
3819,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,89.37
3820,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,89.92
3821,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,90.97
3822,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,74.79
3823,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,71.99
3824,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,89.65
3825,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,71.08
3826,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,94.93
3827,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,93.78
3828,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,77.27
3829,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,93.58
3830,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,76.94
3831,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,94.94
3832,سعودي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,85.71
3833,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,82.09
3834,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,91.43
3835,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,95.38
3836,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,72.51
3837,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,86.46
3838,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,91.6
3839,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,83.64
3840,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,82.61
3841,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,92.41
3842,سعودي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,78.13
3843,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,96.13
3844,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,82.62
3845,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,91.3
3846,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,85.67
3847,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,83.16
3848,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,68.94
3849,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,75.31
3850,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,94.1
3851,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,97.33
3852,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,94.4
3853,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,96.03
3854,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,94.5
3855,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,95.63
3856,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,95.33
3857,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,91.68
3858,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,70.58
3859,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,78.62
3860,كويتي,بنات,حولي,حكــومى,مارية القبطية الثانوية للبنات,71.63
